surname	firstname	music	nationality	birth	death
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Le Chant du Bivouac', Op.193	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Le Maitre de Chapelle', Op.218	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie brillante sur 'Le Nozze de Figaro', Op.101	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Le Pré aux Clercs', Op.122	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Les Noces de Jeanette', Op.152	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie brillante sur 'Les Rameaux', Op.180	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Lohengrin', Op.125	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Luisa Miller', Op.201	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie brillante sur 'Macbeth', Op.190	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie brillante sur 'Mandolinata', Op.130	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Martha', Op.162	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie brillante sur 'Norma', Op.65	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Oberon', Op.86	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie brillante sur 'Rigoletto', Op.163	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie brillante sur 'Ruy Blas', Op.176	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Sémiramide', Op.95	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie Brillante sur 'Un Ballo in Maschera', Op.56	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie brillante	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie elegante sur 'Faust', Op.35	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie sur 'Don Pasquale', Op.93	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie sur un thème allemand, Op.5	French	1817	1891
Leybach	Ignace Xavier Joseph	Fantaisie, Op.5	French	1817	1891
Leybach	Ignace Xavier Joseph	Fête des Naïades, Op.275	French	1817	1891
Leybach	Ignace Xavier Joseph	Fleurs Azurées, Op.102	French	1817	1891
Leybach	Ignace Xavier Joseph	Galathée, Op.109	French	1817	1891
Leybach	Ignace Xavier Joseph	Grande marche militaire	French	1817	1891
Leybach	Ignace Xavier Joseph	Grande valse brillante No.2, Op.20	French	1817	1891
Leybach	Ignace Xavier Joseph	Idylle rustique, Op.10	French	1817	1891
Leybach	Ignace Xavier Joseph	L'isolement, Op.94	French	1817	1891
Leybach	Ignace Xavier Joseph	Lusignan marche, Op.277	French	1817	1891
Leybach	Ignace Xavier Joseph	Magali, Op.83	French	1817	1891
Leybach	Ignace Xavier Joseph	Mazurka hongroise, Op.161	French	1817	1891
Leybach	Ignace Xavier Joseph	Meditation	French	1817	1891
Leybach	Ignace Xavier Joseph	Messe de Requiem, Op.184	French	1817	1891
Leybach	Ignace Xavier Joseph	Nocturne No.1, Op.3	French	1817	1891
Leybach	Ignace Xavier Joseph	Nocturne No.2, Op.4	French	1817	1891
Leybach	Ignace Xavier Joseph	Nocturne No.3, Op.25	French	1817	1891
Leybach	Ignace Xavier Joseph	Nocturne No.4, Op.36	French	1817	1891
Leybach	Ignace Xavier Joseph	Nocturne No.5, Op.52	French	1817	1891
Leybach	Ignace Xavier Joseph	Nocturne No.6, Op.91	French	1817	1891
Leybach	Ignace Xavier Joseph	Nocturne, Op.258	French	1817	1891
Leybach	Ignace Xavier Joseph	O Salutaris	French	1817	1891
Leybach	Ignace Xavier Joseph	Parfums d'Italie, Op.226	French	1817	1891
Leybach	Ignace Xavier Joseph	Pensée de jeune fille, Op.17	French	1817	1891
Leybach	Ignace Xavier Joseph	3 Pièces for Harmonium	French	1817	1891
Leybach	Ignace Xavier Joseph	Polonaise, Op.51	French	1817	1891
Leybach	Ignace Xavier Joseph	Pourquoi garder ton coeur, Op.68	French	1817	1891
Leybach	Ignace Xavier Joseph	Récréations caractéristiques, Op.118	French	1817	1891
Leybach	Ignace Xavier Joseph	Récréations caractéristiques, Op.197	French	1817	1891
Leybach	Ignace Xavier Joseph	Regrets, Op.224	French	1817	1891
Leybach	Ignace Xavier Joseph	Le réveil des Naïades, Op.76	French	1817	1891
Leybach	Ignace Xavier Joseph	Rosati	French	1817	1891
Leybach	Ignace Xavier Joseph	Souvenance, Op.144	French	1817	1891
Leybach	Ignace Xavier Joseph	Souvenir de Marie Stuart	French	1817	1891
Leybach	Ignace Xavier Joseph	Souvenir de Venise, Op.273	French	1817	1891
Leybach	Ignace Xavier Joseph	Souvenir du lac de Côme, Op.168	French	1817	1891
Leybach	Ignace Xavier Joseph	Valse poétique, Op.216	French	1817	1891
Leybourne	George	If Ever I Cease To Love	unknown	1842	1884
Leyding	Georg Dietrich	Sämtliche Orgelwerke	German	1664	1710
Leys	Dries	Gebenedijd zijt Gij	unknown	unknown	unknown
Leys	Peter	Ave Maria	unknown	unknown	unknown
Leys	Peter	Daar komt een schip geladen	unknown	unknown	unknown
Leys	Peter	Maria door een doornwoud trad	unknown	unknown	unknown
Leys	Peter	Melodie in de Dorische toon	unknown	unknown	unknown
Leys	Peter	Sancta Trinitas	unknown	unknown	unknown
León Periñán	Daniel	Adagio a París	unknown	unknown	unknown
León Periñán	Daniel	Mass in F major, Op.2	unknown	unknown	unknown
León Periñán	Daniel	Préludes, Op.7	unknown	unknown	unknown
Lhoyer	Antoine de	6 Duo Nocturnes, Op.37	French	1768	1852
Lhoyer	Antoine de	Fantasia for 2 Guitars, Op.33	French	1768	1852
Lhoyer	Antoine de	3 Sonates for Guitar with Violin, Op.17	French	1768	1852
Lhuillier	Edmond	Agnès	unknown	unknown	unknown
Lhuillier	Edmond	Le cotillon	unknown	unknown	unknown
Lhuillier	Edmond	Le discret	unknown	unknown	unknown
Lhuillier	Edmond	Lettre chinoise	unknown	unknown	unknown
Lhuillier	Edmond	Pas de tête!	unknown	unknown	unknown
Lhuillier	Edmond	Le rêve d'un aspirant	unknown	unknown	unknown
Lhuillier	Edmond	Le roi des ténors	unknown	unknown	unknown
Lhuillier	Edmond	Un monsieur très pressé!	unknown	unknown	unknown
Lhuillier	Edmond	Vers le printemps	unknown	unknown	unknown
Lhuillier	Edmond	25 Chansons nouvelles, Livre 5 (Du Chemin, Nicolas)	unknown	unknown	unknown
Lhuillier	Edmond	29 Chansons nouvelles, Livre 7 (Du Chemin, Nicolas)	unknown	unknown	unknown
Lhéritier	Jean	Ave mater matris dei	French	unknown	unknown
Lhéritier	Jean	Canzona 'Sancta Maria'	French	unknown	unknown
Lhéritier	Jean	Dum complerentur dies penthecostes	French	unknown	unknown
Lhéritier	Jean	Hodie salvator mundi	French	unknown	unknown
Lhéritier	Jean	Jan petit Jan	French	unknown	unknown
Lhéritier	Jean	L'Héritier	French	unknown	unknown
Lhéritier	Jean	Locutus est Dominus	French	unknown	unknown
Lhéritier	Jean	Magnificat	French	unknown	unknown
Lhéritier	Jean	Missa super 'On a mal dit de mon amy'	French	unknown	unknown
Lhéritier	Jean	Nigra sum sed formosa	French	unknown	unknown
Lhéritier	Jean	Nigra Sum	French	unknown	unknown
Lhéritier	Jean	Petrus apostolus	French	unknown	unknown
Lhéritier	Jean	Redde mihi letitiam	French	unknown	unknown
Lhéritier	Jean	Regnum mundi et omne ornatum	French	unknown	unknown
Lhéritier	Jean	Salve mater salvatoris	French	unknown	unknown
Lhéritier	Jean	Surrexit pastor bonus	French	unknown	unknown
Lhéritier	Jean	Te matrem dei	French	unknown	unknown
Li	Cheng-Shiun	Amazing! God's Creatures	unknown	unknown	unknown
Li	Cheng-Shiun	Apostle Paul	unknown	unknown	unknown
Li	Cheng-Shiun	Arisen, Brothers and Sisters	unknown	unknown	unknown
Li	Cheng-Shiun	Beautiful Taiwan	unknown	unknown	unknown
Li	Cheng-Shiun	Because of You, Jesus	unknown	unknown	unknown
Li	Cheng-Shiun	Birthday Party	unknown	unknown	unknown
Li	Cheng-Shiun	Blessed are the merciful	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.1	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.2	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.3	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.4	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.5	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.6	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.7	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.8	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.9	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.10	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.11	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.12	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.13	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.14	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.15	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.16	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.17	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.18	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.19	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.20	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.21	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.22	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.23	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.24	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.25	unknown	unknown	unknown
Li	Cheng-Shiun	Casual Music for Orchestra No.26	unknown	unknown	unknown
Li	Cheng-Shiun	Celebrity	unknown	unknown	unknown
Li	Cheng-Shiun	Christ is the life-giver	unknown	unknown	unknown
Li	Cheng-Shiun	Clap Your Hands	unknown	unknown	unknown
Li	Cheng-Shiun	Come to Experience with God Subjectively	unknown	unknown	unknown
Li	Cheng-Shiun	Don't Follow the Times	unknown	unknown	unknown
Li	Cheng-Shiun	Dreamland	unknown	unknown	unknown
Li	Cheng-Shiun	Enjoy in the spirit	unknown	unknown	unknown
Li	Cheng-Shiun	Extolling	unknown	unknown	unknown
Li	Cheng-Shiun	Fairy tale	unknown	unknown	unknown
Li	Cheng-Shiun	Flower City 'Paris'	unknown	unknown	unknown
Li	Cheng-Shiun	Fly with the winds	unknown	unknown	unknown
Li	Cheng-Shiun	Freedom Country-America	unknown	unknown	unknown
Li	Cheng-Shiun	God of Miracles	unknown	unknown	unknown
Li	Cheng-Shiun	Growing Up	unknown	unknown	unknown
Li	Cheng-Shiun	The Happy Place	unknown	unknown	unknown
Li	Cheng-Shiun	Holy Land-Jerusalem	unknown	unknown	unknown
Li	Cheng-Shiun	I am a New Testament Gospel Priest	unknown	unknown	unknown
Li	Cheng-Shiun	I Call the Name of Jesus Every Moment	unknown	unknown	unknown
Li	Cheng-Shiun	In Love	unknown	unknown	unknown
Li	Cheng-Shiun	Intoxicating in Your love	unknown	unknown	unknown
Li	Cheng-Shiun	It's Your Love	unknown	unknown	unknown
Li	Cheng-Shiun	Jesus Calm You Down	unknown	unknown	unknown
Li	Cheng-Shiun	Jesus is my heart longing for	unknown	unknown	unknown
Li	Cheng-Shiun	Jesus Lord, You're first love	unknown	unknown	unknown
Li	Cheng-Shiun	Jesus was Born	unknown	unknown	unknown
Li	Cheng-Shiun	John the Baptist	unknown	unknown	unknown
Li	Cheng-Shiun	Let's go forward	unknown	unknown	unknown
Li	Cheng-Shiun	Listen and Watch	unknown	unknown	unknown
Li	Cheng-Shiun	Listening God	unknown	unknown	unknown
Li	Cheng-Shiun	Lost Son Turns Back	unknown	unknown	unknown
Li	Cheng-Shiun	Love each Other	unknown	unknown	unknown
Li	Cheng-Shiun	Lying in Life not Words	unknown	unknown	unknown
Li	Cheng-Shiun	May the Dead Man Rest in Peace	unknown	unknown	unknown
Li	Cheng-Shiun	May the gospel horse bear the righteous fruits quickly	unknown	unknown	unknown
Li	Cheng-Shiun	May the World have Peace	unknown	unknown	unknown
Li	Cheng-Shiun	Meeting the Lord in the morning	unknown	unknown	unknown
Li	Cheng-Shiun	Memory about Qingtiangang	unknown	unknown	unknown
Li	Cheng-Shiun	Miss my Lord, My King in my Heart	unknown	unknown	unknown
Li	Cheng-Shiun	Mother Teresa	unknown	unknown	unknown
Li	Cheng-Shiun	My you!	unknown	unknown	unknown
Li	Cheng-Shiun	Neighborhood	unknown	unknown	unknown
Li	Cheng-Shiun	New year	unknown	unknown	unknown
Li	Cheng-Shiun	Novice	unknown	unknown	unknown
Li	Cheng-Shiun	One Canoe and One Pole	unknown	unknown	unknown
Li	Cheng-Shiun	3 Parts of Piano Pieces	unknown	unknown	unknown
Li	Cheng-Shiun	Praise God	unknown	unknown	unknown
Li	Cheng-Shiun	Praise the King of David 2	unknown	unknown	unknown
Li	Cheng-Shiun	Praise the King of David	unknown	unknown	unknown
Li	Cheng-Shiun	The Reason of Passover	unknown	unknown	unknown
Li	Cheng-Shiun	Run the Heavenly Game	unknown	unknown	unknown
Li	Cheng-Shiun	Ruth Chooses the Best	unknown	unknown	unknown
Li	Cheng-Shiun	Scary Ending Prophecy	unknown	unknown	unknown
Li	Cheng-Shiun	Seeking out	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece for 2 Violins and Piano	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece for Piano Solo	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece in A-flat major	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece No.1 in F major	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece No.2 for Tenor and Orchestra	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece No.2 in G major	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece No.4 in D major	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece No.5 in G major	unknown	unknown	unknown
Li	Cheng-Shiun	Short Piece No.6 in G major	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for 2 Pianos	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Bassoon and Piano	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Cello and Piano	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Clarinet and Piano 2	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Clarinet and Piano	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Contralto No.1	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Contralto No.2	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Flute and Piano 2	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Flute and Piano	unknown	unknown	unknown
Li	Cheng-Shiun	3 Short Pieces for Flute, Violin and Cello	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Horn and Piano	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Mourning	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Oboe and Piano	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces for Trumpet and Piano	unknown	unknown	unknown
Li	Cheng-Shiun	Short Pieces No.1 for Tenor and Orchestra	unknown	unknown	unknown
Li	Cheng-Shiun	Simple Trust	unknown	unknown	unknown
Li	Cheng-Shiun	Some Short Pieces for Contralto and Orchestra No.3	unknown	unknown	unknown
Li	Cheng-Shiun	Songs from My Experience of Life or God	unknown	unknown	unknown
Li	Cheng-Shiun	Songs from My Experience of Life or God 2	unknown	unknown	unknown
Li	Cheng-Shiun	String Quartet No.1	unknown	unknown	unknown
Li	Cheng-Shiun	String Quartet No.2	unknown	unknown	unknown
Li	Cheng-Shiun	String Quartet No.3	unknown	unknown	unknown
Li	Cheng-Shiun	String Quartet No.4	unknown	unknown	unknown
Li	Cheng-Shiun	String Quartet No.5	unknown	unknown	unknown
Li	Cheng-Shiun	String Quartet No.6	unknown	unknown	unknown
Li	Cheng-Shiun	Sunrise	unknown	unknown	unknown
Li	Cheng-Shiun	Talk	unknown	unknown	unknown
Li	Cheng-Shiun	Unexpected visitor	unknown	unknown	unknown
Li	Cheng-Shiun	Vibrant Youth	unknown	unknown	unknown
Li	Cheng-Shiun	Welfare, contact by love	unknown	unknown	unknown
Li	Cheng-Shiun	Wide China	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.1	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.2	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.3	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.4	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.5	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.6	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.7	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.8	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.9	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.10	unknown	unknown	unknown
Li	Cheng-Shiun	Wind Quintet No.11	unknown	unknown	unknown
Li	Weigang	The Death of Yang Di	unknown	unknown	unknown
Liang	Shuang	Arrangements nach Kompositionen von Tzu Huang	unknown	unknown	unknown
Liang	Shuang	Konzertstück, Op.2	unknown	unknown	unknown
Liang	Shuang	Konzertstück, Op.7	unknown	unknown	unknown
Liang	Shuang	Reisezug von St. Petersburg bis Moscow	unknown	unknown	unknown
Liang	Shuang	Sonata for Two Pianos in B-flat major, Op.1	unknown	unknown	unknown
Liang	Shuang	Die Wolken von St. Petersburg	unknown	unknown	unknown
Liardon	Gaël	Ach Gott und Herr	unknown	unknown	unknown
Liardon	Gaël	Ainsi qu'on oit le cerf bruire	unknown	unknown	unknown
Liardon	Gaël	All Morgen ist ganz frisch und neu	unknown	unknown	unknown
Liardon	Gaël	Alle Menschen müssen sterben	unknown	unknown	unknown
Liardon	Gaël	Allein Gott in der Höh sei Ehr	unknown	unknown	unknown
Liardon	Gaël	Allein zu dir, Herr Jesu Christ	unknown	unknown	unknown
Liardon	Gaël	L'amour de moy	unknown	unknown	unknown
Liardon	Gaël	Les anges dans nos campagnes	unknown	unknown	unknown
Liardon	Gaël	Au clair de la lune	unknown	unknown	unknown
Liardon	Gaël	Auf meinen lieben Gott	unknown	unknown	unknown
Liardon	Gaël	Aux paroles que je veux dire	unknown	unknown	unknown
Liardon	Gaël	Befiehl du deine Wege	unknown	unknown	unknown
Liardon	Gaël	Chantez à Dieu nouveau cantique	unknown	unknown	unknown
Liardon	Gaël	Christ ist erstanden	unknown	unknown	unknown
Liardon	Gaël	Christ lag in Todesbanden	unknown	unknown	unknown
Liardon	Gaël	Christus der ist mein Leben	unknown	unknown	unknown
Liardon	Gaël	Dank sei Gott in der Höhe	unknown	unknown	unknown
Liardon	Gaël	Donnez au Seigneur gloire	unknown	unknown	unknown
Liardon	Gaël	Der du die Zeit in Händen hast	unknown	unknown	unknown
Liardon	Gaël	Du höchstes Licht, du ewger Schein	unknown	unknown	unknown
Liardon	Gaël	Du malin le meschant vouloir	unknown	unknown	unknown
Liardon	Gaël	Ein Kind geborn zu Bethlehem	unknown	unknown	unknown
Liardon	Gaël	Ein' feste Burg ist unser Gott	unknown	unknown	unknown
Liardon	Gaël	Erhalt uns, Herr, bei deinem Wort	unknown	unknown	unknown
Liardon	Gaël	Ermuntre dich, mein schwacher Geist	unknown	unknown	unknown
Liardon	Gaël	Es ist das Heil uns kommen her	unknown	unknown	unknown
Liardon	Gaël	Es ist ein Ros entsprungen	unknown	unknown	unknown
Liardon	Gaël	Es ist gewisslich an der Zeit	unknown	unknown	unknown
Liardon	Gaël	Etudes	unknown	unknown	unknown
Liardon	Gaël	Fugues dans le style de Pachelbel	unknown	unknown	unknown
Liardon	Gaël	Die ganze Welt, Herr Jesu Christ	unknown	unknown	unknown
Liardon	Gaël	Gelobet sei der Herr	unknown	unknown	unknown
Liardon	Gaël	Gen Himmel aufgefahren ist	unknown	unknown	unknown
Liardon	Gaël	Gott des Himmels und der Erden	unknown	unknown	unknown
Liardon	Gaël	Gott sei Dank durch alle Welt	unknown	unknown	unknown
Liardon	Gaël	Grosser Gott, wir loben dich	unknown	unknown	unknown
Liardon	Gaël	Die güldne Sonne voll Freud und Wonne	unknown	unknown	unknown
Liardon	Gaël	Herr Christ, der einig Gotts Sohn	unknown	unknown	unknown
Liardon	Gaël	Herr Jesu Christ, dich zu uns wend	unknown	unknown	unknown
Liardon	Gaël	Herr, nun selbst den Wagen halt	unknown	unknown	unknown
Liardon	Gaël	Herz und Herz vereint zusammen	unknown	unknown	unknown
Liardon	Gaël	Herzlich lieb hab ich dich, o Herr	unknown	unknown	unknown
Liardon	Gaël	Herzlich tut mich verlangen	unknown	unknown	unknown
Liardon	Gaël	Herzliebster Jesu, was hast du verbrochen	unknown	unknown	unknown
Liardon	Gaël	Ich ruf zu dir, Herr Jesu Christ	unknown	unknown	unknown
Liardon	Gaël	Im Frieden dein, o Herre mein	unknown	unknown	unknown
Liardon	Gaël	In Christus gilt nicht Ost noch West	unknown	unknown	unknown
Liardon	Gaël	In dulci jubilo	unknown	unknown	unknown
Liardon	Gaël	Jesu, geh voran auf der Lebensbahn	unknown	unknown	unknown
Liardon	Gaël	Jesus, meine Zuversicht	unknown	unknown	unknown
Liardon	Gaël	Komm, Gott Schöpfer, heiliger Geist	unknown	unknown	unknown
Liardon	Gaël	Komm, Heiliger Geist, Herre Gott	unknown	unknown	unknown
Liardon	Gaël	Komm, o komm, du Geist des Lebens	unknown	unknown	unknown
Liardon	Gaël	Komm, o Tröster, Heilger Geist	unknown	unknown	unknown
Liardon	Gaël	Liebster Jesu, wir sind hier	unknown	unknown	unknown
Liardon	Gaël	Lob Gott getrost mit Singen	unknown	unknown	unknown
Liardon	Gaël	Lobe den Herren, den mächtigen König der Ehren	unknown	unknown	unknown
Liardon	Gaël	Lobet den Herren	unknown	unknown	unknown
Liardon	Gaël	Lobt Gott, ihr Christen allzugleich	unknown	unknown	unknown
Liardon	Gaël	Mach's mit mir, Gott, nach deiner Güt	unknown	unknown	unknown
Liardon	Gaël	Macht hoch die Tür, die Tor macht weit	unknown	unknown	unknown
Liardon	Gaël	Maria durch ein' Dornwald ging	unknown	unknown	unknown
Liardon	Gaël	Mein schönste Zier und Kleinod bist	unknown	unknown	unknown
Liardon	Gaël	Music, when Soft Voices Die	unknown	unknown	unknown
Liardon	Gaël	Not Enjoyment and not Sorrow	unknown	unknown	unknown
